,Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
8615,05.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8616,06.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8617,07.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8618,08.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8619,09.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8620,10.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8621,11.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8622,12.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8623,13.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8624,14.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8625,15.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8626,16.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8627,17.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8628,18.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8629,19.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8630,20.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8631,21.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8632,22.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8633,23.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8634,24.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8635,25.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8636,26.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8637,27.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8638,28.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8639,29.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8640,30.09.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8641,01.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8642,02.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8643,03.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8644,04.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8645,05.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8646,06.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8647,07.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8648,08.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8649,09.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8650,10.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8651,11.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8652,12.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8653,13.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8654,14.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8655,15.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8656,16.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8657,17.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8658,18.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8659,19.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8660,20.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8661,21.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8662,22.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8663,23.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8664,24.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8665,25.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8666,26.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8667,27.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8668,28.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8669,29.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8670,30.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8671,31.10.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8672,01.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8673,02.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8674,03.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8675,04.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8676,05.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8677,06.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8678,07.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8679,08.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8680,09.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8681,10.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8682,11.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8683,12.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8684,13.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8685,14.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8686,15.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8687,16.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8688,17.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8689,18.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8690,19.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8691,20.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8692,21.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8693,22.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8694,23.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8695,24.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8696,25.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8697,26.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8698,27.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8699,28.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8700,29.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8701,30.11.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8702,01.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8703,02.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8704,03.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8705,04.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8706,05.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8707,06.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8708,07.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8709,08.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8710,09.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8711,10.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8712,11.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8713,12.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8714,13.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8715,14.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8716,15.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8717,16.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8718,17.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8719,18.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8720,19.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8721,20.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8722,21.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8723,22.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8724,23.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8725,24.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8726,25.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8727,26.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8728,27.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8729,28.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8730,29.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8731,30.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8732,31.12.2001,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8733,01.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8734,02.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8735,03.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8736,04.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8737,05.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8738,06.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8739,07.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8740,08.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8741,09.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8742,10.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8743,11.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8744,12.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8745,13.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8746,14.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8747,15.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8748,16.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8749,17.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8750,18.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8751,19.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8752,20.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8753,21.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8754,22.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8755,23.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8756,24.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8757,25.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8758,26.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8759,27.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8760,28.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8761,29.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8762,30.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8763,31.01.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8764,01.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8765,02.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8766,03.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8767,04.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8768,05.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8769,06.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8770,07.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8771,08.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8772,09.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8773,10.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8774,11.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8775,12.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8776,13.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8777,14.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8778,15.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8779,16.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8780,17.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8781,18.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8782,19.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8783,20.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8784,21.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8785,22.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8786,23.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8787,24.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8788,25.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8789,26.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8790,27.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8791,28.02.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8792,01.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8793,02.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8794,03.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8795,04.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8796,05.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8797,06.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8798,07.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8799,08.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8800,09.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8801,10.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8802,11.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8803,12.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8804,13.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8805,14.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8806,15.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8807,16.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8808,17.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8809,18.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8810,19.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8811,20.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8812,21.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8813,22.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8814,23.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8815,24.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8816,25.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8817,26.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8818,27.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8819,28.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8820,29.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8821,30.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8822,31.03.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8823,01.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8824,02.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8825,03.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8826,04.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8827,05.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8828,06.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8829,07.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8830,08.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8831,09.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8832,10.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8833,11.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8834,12.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8835,13.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8836,14.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8837,15.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8838,16.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8839,17.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8840,18.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8841,19.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8842,20.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8843,21.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8844,22.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8845,23.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8846,24.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8847,25.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8848,26.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8849,27.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8850,28.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8851,29.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8852,30.04.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8853,01.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8854,02.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8855,03.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8856,04.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8857,05.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8858,06.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8859,07.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8860,08.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8861,09.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8862,10.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8863,11.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8864,12.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8865,13.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8866,14.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8867,15.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8868,16.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8869,17.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8870,18.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8871,19.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
8872,20.05.2002,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0
